,filename,x1,y1,x2,y2
12523,./20C_B_A3_151_3.png,288,168,420,320
12524,./20C_B_A3_151_4.png,109.8087463,177.5559082,227.474884,313.0502472
12525,./20C_B_A3_152_0.png,92,168,224,320
12526,./20C_B_A3_152_1.png,288,168,420,320
12527,./20C_B_A3_152_2.png,81.0715332,187.7352448,221.8676147,349.8640442
12528,./20C_B_A3_152_3.png,288,168,420,320
12529,./20C_B_A3_152_4.png,113.0479431,200.2138367,228.1069031,332.7059937
12530,./20C_B_A3_153_0.png,290,168,422,320
12531,./20C_B_A3_153_1.png,285.8733826,178.6806183,401.8524475,312.2322693
12532,./20C_B_A3_153_2.png,290,168,422,320
12533,./20C_B_A3_153_3.png,79.55090332,187.9714355,219.8598328,349.5392761
12534,./20C_B_A3_153_4.png,290,168,422,320
12535,./20C_B_A3_154_0.png,92,168,224,320
12536,./20C_B_A3_154_1.png,288,168,420,320
12537,./20C_B_A3_154_2.png,295.3663025,177.2674255,457.7522278,364.2572937
12538,./20C_B_A3_154_3.png,92,168,224,320
12539,./20C_B_A3_154_4.png,114.9953384,180.3389587,228.4868927,311.0262146
12540,./20C_B_A3_155_0.png,290,168,422,320
12541,./20C_B_A3_155_1.png,90,192,222,344
12542,./20C_B_A3_155_2.png,290,192,422,344
12543,./20C_B_A3_155_3.png,290,168,422,320
12544,./20C_B_A3_155_4.png,90,192,222,344
12545,./20C_B_A3_156_0.png,91.21957397,191.6954498,223.8477173,344.4187622
12546,./20C_B_A3_156_1.png,96.63894653,170.4891815,224.9051514,318.1896973
12547,./20C_B_A3_156_2.png,294.6248779,149.7815857,453.9525146,333.2497559
12548,./20C_B_A3_156_3.png,288,168,420,320
12549,./20C_B_A3_156_4.png,288,192,420,344
12550,./20C_B_A3_157_0.png,74.2016983,159.625,218.7642059,326.0909119
12551,./20C_B_A3_157_1.png,90,168,222,320
12552,./20C_B_A3_157_2.png,90,168,222,320
12553,./20C_B_A3_157_3.png,90,168,222,320
12554,./20C_B_A3_157_4.png,290,168,422,320
12555,./20C_B_A3_158_0.png,280.4743652,188.6955261,381.4310608,304.9487
12556,./20C_B_A3_158_1.png,92,168,224,320
12557,./20C_B_A3_158_2.png,92,168,224,320
12558,./20C_B_A3_158_3.png,112.9606628,200.1797791,228.0898895,332.7528076
12559,./20C_B_A3_158_4.png,295.3198242,177.3603516,457.5140991,364.1295166
12560,./20C_B_A3_159_0.png,69.17736816,155.7537079,219.546814,328.9064026
12561,./20C_B_A3_159_1.png,92,168,224,320
12562,./20C_B_A3_159_2.png,280.5234985,188.5603485,381.6829834,305.0470276
12563,./20C_B_A3_159_3.png,92,168,224,320
12564,./20C_B_A3_159_4.png,92,168,224,320
12565,./20C_B_A3_160_0.png,290,168,422,320
12566,./20C_B_A3_160_1.png,284.5425415,182.1251678,395.3547974,309.7271423
12567,./20C_B_A3_160_2.png,288.6586914,194.524826,415.4512329,340.5283813
12568,./20C_B_A3_160_3.png,290,168,422,320
12569,./20C_B_A3_160_4.png,103.1208801,174.955658,224.6874084,314.9413452
12570,./20C_B_A3_161_0.png,117.1365051,201.8093719,228.9046936,330.5121155
12571,./20C_B_A3_161_1.png,295.0880432,148.5078735,456.3262634,334.1761017
12572,./20C_B_A3_161_2.png,288,192,420,344
12573,./20C_B_A3_161_3.png,285.6931152,196.6137695,408.1772461,337.6560669
12574,./20C_B_A3_161_4.png,92,192,224,344
12575,./20C_B_A3_162_0.png,119.4893188,182.7503662,229.3637695,309.2724609
12576,./20C_B_A3_162_1.png,92,168,224,320
12577,./20C_B_A3_162_2.png,122.5834961,203.9350281,229.9674988,327.5893555
12578,./20C_B_A3_162_3.png,288,168,420,320
12579,./20C_B_A3_162_4.png,110.1878662,199.097702,227.5488586,334.2406616
12580,./20C_B_A3_163_0.png,92,168,224,320
12581,./20C_B_A3_163_1.png,100.5705566,172.5988464,225.6723022,316.6553955
12582,./20C_B_A3_163_2.png,285.7072449,196.585495,408.2496643,337.6949463
12583,./20C_B_A3_163_3.png,280.9599915,187.3600159,383.9199829,305.9199829
12584,./20C_B_A3_163_4.png,284.9418945,198.1162262,404.327179,335.5901794
12585,./20C_B_A3_165_0.png,90,192,222,344
12586,./20C_B_A3_165_1.png,90,168,222,320
12587,./20C_B_A3_165_2.png,282.7402039,205.6655121,386.5550842,325.2099304
12588,./20C_B_A3_165_3.png,129.0441589,188.6981201,229.9970093,304.9468231
12589,./20C_B_A3_165_4.png,289.8466187,192.2887115,421.2511597,343.6030273
12590,./20C_B_A3_167_0.png,110.5389252,178.8881073,226.2067719,312.0813904
12591,./20C_B_A3_167_1.png,49.75621033,176.4843292,213.7572937,365.3340454
12592,./20C_B_A3_167_2.png,290,168,422,320
12593,./20C_B_A3_167_3.png,68.09519196,183.5547791,217.5134735,355.6121826
12594,./20C_B_A3_167_4.png,119.1827621,203.2511902,227.9771881,328.5296326
12595,./20C_B_A3_169_0.png,290,192,422,344
12596,./20C_B_A3_169_1.png,290,168,422,320
12597,./20C_B_A3_169_2.png,90,168,222,320
12598,./20C_B_A3_169_3.png,290,192,422,344
12599,./20C_B_A3_169_4.png,108.9504395,199.3061981,225.8814087,333.9539795
12600,./20C_B_A3_170_0.png,111.1352463,179.2042236,226.3289032,311.8514709
12601,./20C_B_A3_170_1.png,68.49068451,156.5974731,217.5944824,328.2927551
12602,./20C_B_A3_170_2.png,289.5105286,169.2668457,419.6102905,319.0786591
12603,./20C_B_A3_170_3.png,51.83745193,147.7692566,214.1835785,334.7132874
12604,./20C_B_A3_170_4.png,119.574852,203.402359,228.0574951,328.3217773
12605,./20C_B_A3_171_0.png,281.8127136,189.1906128,382.026825,304.5886536
12606,./20C_B_A3_171_1.png,283.07724,185.9177551,388.2006226,306.9689026
12607,./20C_B_A3_171_2.png,290.2731628,167.2929688,423.3337097,320.5141907
12608,./20C_B_A3_171_3.png,287.9475098,195.8635406,411.9789429,338.6876221
12609,./20C_B_A3_171_4.png,290,192,422,344
12610,./20C_B_A3_172_0.png,102.2914124,174.5159302,224.5175171,315.2611389
12611,./20C_B_A3_172_1.png,290,168,422,320
12612,./20C_B_A3_172_2.png,90,168,222,320
12613,./20C_B_A3_172_3.png,290,168,422,320
12614,./20C_B_A3_172_4.png,286.3001099,198.9645081,403.935791,334.4237976
12615,./20C_B_A3_173_0.png,90,168,222,320
12616,./20C_B_A3_173_1.png,90,192,222,344
12617,./20C_B_A3_173_2.png,290,168,422,320
12618,./20C_B_A3_173_3.png,93.85345459,170.0428009,222.7892761,318.5143433
12619,./20C_B_A3_173_4.png,89.78826904,191.9183655,221.9566345,344.1122437
12620,./20C_B_A3_179_0.png,294.2539978,177.1011658,452.0516663,358.8075867
12621,./20C_B_A3_179_1.png,92,190,224,342
12622,./20C_B_A3_179_2.png,92,170,224,322
12623,./20C_B_A3_179_3.png,105.4490051,177.0525208,226.6242065,316.5875854
12624,./20C_B_A3_179_4.png,90.03067017,189.2074738,223.6157532,343.0326843
12625,./20C_B_A3_187_0.png,294,190,426,342
12626,./20C_B_A3_187_1.png,285.7527466,188.6647949,389.1044312,307.6758423
12627,./20C_B_A3_187_2.png,78.37999725,187.0416412,216.2967072,345.8548279
12628,./20C_B_A3_187_3.png,86,190,218,342
12629,./20C_B_A3_187_4.png,294,170,426,322
12630,./20C_B_A3_189_0.png,300.9752502,177.8851013,457.2050476,357.7860718
12631,./20C_B_A3_189_1.png,71.57348633,162.701889,214.775238,327.6008911
12632,./20C_B_A3_189_2.png,97.35261536,175.743103,220.5376434,317.592514
12633,./20C_B_A3_189_3.png,86,170,218,322
12634,./20C_B_A3_189_4.png,87.95379639,170.9884033,218.4367371,321.2414703
12635,./20C_B_A3_191_0.png,122.9563293,188.6955566,226.2608337,307.6522522
12636,./20C_B_A3_191_1.png,86,190,218,342
12637,./20C_B_A3_191_2.png,126.5338135,190.5053406,227.0604858,306.2633362
12638,./20C_B_A3_191_3.png,86,170,218,322
12639,./20C_B_A3_191_4.png,292.0909424,193.3157501,417.4594116,337.6794739
12640,./20C_B_A3_192_0.png,294,190,426,342
12641,./20C_B_A3_192_1.png,294,170,426,322
12642,./20C_B_A3_192_2.png,298.505188,159.8040466,446.1547546,329.8247986
12643,./20C_B_A3_192_3.png,45.94386673,149.7363129,209.0462799,337.5512085
12644,./20C_B_A3_192_4.png,86,190,218,342
12645,./20C_B_A3_199_0.png,102.4959259,179.2479553,220.3013763,314.9027252
12646,./20C_B_A3_199_1.png,301.1278992,181.5389557,450.0499878,353.0249939
12647,./20C_B_A3_199_2.png,109.4474792,182.7237396,221.9180145,312.23526
12648,./20C_B_A3_199_3.png,84,170,216,322
12649,./20C_B_A3_199_4.png,296.2719116,189.5513306,429.1692505,342.5846252
12650,./20C_B_A3_200_0.png,86,188,218,340
12651,./20C_B_A3_200_1.png,298.5340271,161.9774475,446.2837524,332.1135101
12652,./20C_B_A3_200_2.png,294,172,426,324
12653,./20C_B_A3_200_3.png,292.0527039,191.4846344,417.2884216,335.6954651
12654,./20C_B_A3_200_4.png,294,188,426,340
12655,./20C_B_A4_0_0.png,187.009201,170.2276611,311.9384766,313.8031006
12656,./20C_B_A4_0_1.png,196,164,330,318
12657,./20C_B_A4_0_2.png,196,164,330,318
12658,./20C_B_A4_0_3.png,182,164,316,318
12659,./20C_B_A4_0_4.png,192.0563202,176.5024567,307.8462219,309.5744324
12660,./20C_B_A4_2_0.png,182,164,316,318
12661,./20C_B_A4_2_1.png,195.3340607,180.5774841,305.1885986,306.8282166
12662,./20C_B_A4_2_2.png,182,194,316,348
12663,./20C_B_A4_2_3.png,193.6152496,191.5357666,332.9411926,351.6566162
12664,./20C_B_A4_2_4.png,182,194,316,348
12665,./20C_B_A4_11_0.png,162.961731,180.1003571,327.0028992,368.6252747
12666,./20C_B_A4_11_1.png,180,194,314,348
12667,./20C_B_A4_11_2.png,198,164,332,318
12668,./20C_B_A4_11_3.png,169.0456085,185.0635071,322.3599243,361.2605896
12669,./20C_B_A4_11_4.png,198,164,332,318
12670,./20C_B_A4_18_0.png,180,164,314,318
12671,./20C_B_A4_18_1.png,185.4886932,144.1544952,348.394104,331.3741455
12672,./20C_B_A4_18_2.png,198,164,332,318
12673,./20C_B_A4_18_3.png,190.5422668,202.6002655,305.9545898,335.2383118
12674,./20C_B_A4_18_4.png,198,194,332,348
12675,./20C_B_A4_19_0.png,185.8677979,198.7868958,309.5219421,340.8968811
12676,./20C_B_A4_19_1.png,162.259552,179.5275269,327.5387573,369.4752808
12677,./20C_B_A4_19_2.png,198,194,332,348
12678,./20C_B_A4_19_3.png,183.7946167,178.8149261,350.6139526,370.5326843
12679,./20C_B_A4_19_4.png,198,164,332,318
12680,./20C_B_A4_22_0.png,180,194,314,348
12681,./20C_B_A4_22_1.png,182.8769073,167.4825592,311.8044739,315.6530457
12682,./20C_B_A4_22_2.png,186.3596344,181.5568542,347.2528992,366.4640198
12683,./20C_B_A4_22_3.png,162.6909485,143.046936,327.2095337,332.1205444
12684,./20C_B_A4_22_4.png,198,194,332,348
12685,./20C_B_A4_24_0.png,177.8531342,192.2486115,315.6383972,350.5988464
12686,./20C_B_A4_24_1.png,187.3253326,147.0677643,345.9874878,329.4108582
12687,./20C_B_A4_24_2.png,198,164,332,318
12688,./20C_B_A4_24_3.png,180,164,314,318
12689,./20C_B_A4_24_4.png,180,194,314,348
12690,./20C_B_A4_31_0.png,171.5036774,150.9505157,322.2268372,329.0779114
12691,./20C_B_A4_31_1.png,198.1159515,184.0360413,301.3685913,306.0618896
12692,./20C_B_A4_31_2.png,175.7315063,186.5786133,318.913147,355.7932587
12693,./20C_B_A4_31_3.png,198,192,330,348
12694,./20C_B_A4_31_4.png,194.0190582,157.6853943,335.0791321,324.3927612
12695,./20C_B_A4_32_0.png,198,192,330,348
12696,./20C_B_A4_32_1.png,198,192,330,348
12697,./20C_B_A4_32_2.png,182,164,314,320
12698,./20C_B_A4_32_3.png,194.5436096,158.5174713,334.4098663,323.8139343
12699,./20C_B_A4_32_4.png,190.6729279,174.7825623,307.202301,312.4990845
12700,./20C_B_A4_37_0.png,182,164,314,320
12701,./20C_B_A4_37_1.png,198,192,330,348
12702,./20C_B_A4_37_2.png,200.766098,168.3875885,326.4708557,316.9477539
12703,./20C_B_A4_37_3.png,199.8456726,194.0366211,327.6451721,345.0723724
12704,./20C_B_A4_37_4.png,182,192,314,348
12705,./20C_B_A4_47_0.png,198.8515778,186.8203278,299.6132813,302.6210938
12706,./20C_B_A4_47_1.png,180,164,314,318
12707,./20C_B_A4_47_2.png,206.8421021,178.0254059,320.4137878,308.5480957
12708,./20C_B_A4_47_3.png,174.1743011,156.9478455,318.4459229,322.752533
12709,./20C_B_A4_47_4.png,211.4277344,185.2991486,314.4050598,303.6462097
12710,./20C_B_A4_49_0.png,209.1131287,181.6277161,315.8211975,307.7372437
12711,./20C_B_A4_49_1.png,182,192,314,348
12712,./20C_B_A4_49_2.png,182,164,314,320
12713,./20C_B_A4_49_3.png,197.1512299,182.8366699,302.1247253,306.8962402
12714,./20C_B_A4_49_4.png,179.8939972,161.3817291,315.6506653,321.8214111
12715,./20C_B_A4_52_0.png,180,194,314,348
12716,./20C_B_A4_52_1.png,207.7663879,179.4915161,319.2026672,307.5600586
12717,./20C_B_A4_52_2.png,180,164,314,318
12718,./20C_B_A4_52_3.png,164.1580353,144.8228912,326.0899048,330.9237061
12719,./20C_B_A4_52_4.png,211.3888245,208.3121948,314.4560242,326.7625732
12720,./20C_B_A4_53_0.png,174.0885162,185.1576385,320.2008972,357.835907
12721,./20C_B_A4_53_1.png,184.5694122,142.6963043,347.1355896,334.8199768
12722,./20C_B_A4_53_2.png,205.6501923,176.1347961,320.2394104,311.5584106
12723,./20C_B_A4_53_3.png,184.1179199,166.6330872,312.3399963,318.1682739
12724,./20C_B_A4_53_4.png,183.6838684,141.2916412,348.2654114,335.7971191
12725,./20C_B_A4_54_0.png,185.6451416,170.8336029,309.691864,313.3947449
12726,./20C_B_A4_54_1.png,180,194,314,348
12727,./20C_B_A4_54_2.png,180,194,314,348
12728,./20C_B_A4_54_3.png,196.2618103,161.2428741,334.2776184,319.8580627
12729,./20C_B_A4_54_4.png,198,164,332,318
12730,./20C_B_A4_55_0.png,184.7495422,177.3787994,346.905777,369.0179749
12731,./20C_B_A4_55_1.png,198,164,330,320
12732,./20C_B_A4_55_2.png,186.5108185,179.3222809,344.6585999,366.2242126
12733,./20C_B_A4_55_3.png,171.7389832,151.2430725,322.0424194,328.8743896
12734,./20C_B_A4_55_4.png,198,164,330,320
12735,./20C_B_A4_56_0.png,164.6659088,177.0083618,327.5861816,369.5504761
12736,./20C_B_A4_56_1.png,182,192,314,348
12737,./20C_B_A4_56_2.png,182,192,314,348
12738,./20C_B_A4_56_3.png,198,164,330,320
12739,./20C_B_A4_56_4.png,198,164,330,320
12740,./20C_B_A4_57_0.png,198,194,332,348
12741,./20C_B_A4_57_1.png,198,164,332,318
12742,./20C_B_A4_57_2.png,198,164,332,318
12743,./20C_B_A4_57_3.png,180,194,314,348
12744,./20C_B_A4_57_4.png,198,194,332,348
12745,./20C_B_A4_58_0.png,201.6891327,169.8517303,325.2931824,315.9292297
12746,./20C_B_A4_58_1.png,198,164,330,320
12747,./20C_B_A4_58_2.png,172.7565155,152.5081024,321.2449036,327.9943542
12748,./20C_B_A4_58_3.png,182,192,314,348
12749,./20C_B_A4_58_4.png,192.2112274,185.6123962,337.3856812,357.1821747
12750,./20C_B_A4_59_0.png,187.6428528,196.8803101,309.5772095,340.9845581
12751,./20C_B_A4_59_1.png,198,164,330,320
12752,./20C_B_A4_59_2.png,198,164,330,320
12753,./20C_B_A4_59_3.png,178.8793182,189.3010254,316.4459534,351.8797607
12754,./20C_B_A4_59_4.png,176.5878143,187.3191833,318.2419739,354.7286682
12755,./20C_B_A4_60_0.png,175.7905579,186.6296692,318.8668518,355.7198486
12756,./20C_B_A4_60_1.png,182,164,314,320
12757,./20C_B_A4_60_2.png,182,192,314,348
12758,./20C_B_A4_60_3.png,198,164,330,320
12759,./20C_B_A4_60_4.png,182,164,314,320
12760,./20C_B_A4_63_0.png,199.8635254,194.0562744,327.6224213,345.0440826
12761,./20C_B_A4_63_1.png,197.036911,182.6945496,302.2142944,306.9950867
12762,./20C_B_A4_63_2.png,198,192,330,348
12763,./20C_B_A4_63_3.png,195.7640228,181.11203,303.2119751,308.0959778
12764,./20C_B_A4_63_4.png,186.5220032,195.9109192,310.455719,342.3780518
12765,./20C_B_A4_64_0.png,182,192,314,348
12766,./20C_B_A4_64_1.png,208.1933899,180.168808,316.9946594,308.7521362
12767,./20C_B_A4_64_2.png,199.0709534,193.1817474,328.633606,346.301239
12768,./20C_B_A4_64_3.png,164.115799,141.7655792,328.0173645,335.4674377
12769,./20C_B_A4_64_4.png,192.8232117,186.2876892,336.6048584,356.2114563
12770,./20C_B_A4_65_0.png,198.2906952,192.3207703,329.6291199,347.5389099
12771,./20C_B_A4_65_1.png,211.9423523,207.3846741,312.2114716,325.8845367
12772,./20C_B_A4_65_2.png,163.7555084,141.3176727,328.2997437,335.7790222
12773,./20C_B_A4_65_3.png,182,164,314,320
12774,./20C_B_A4_65_4.png,182,192,314,348
12775,./20C_B_A4_66_0.png,182,192,314,348
12776,./20C_B_A4_66_1.png,186.7967529,169.9635315,310.240387,315.8514404
12777,./20C_B_A4_66_2.png,198,164,330,320
12778,./20C_B_A4_66_3.png,197.7047729,163.5316925,330.3766785,320.3257751
12779,./20C_B_A4_66_4.png,205.5029907,175.9012909,320.4272156,311.7208557
12780,./20C_B_A4_68_0.png,164.2235565,141.8995514,327.9328918,335.3742371
12781,./20C_B_A4_68_1.png,182,192,314,348
12782,./20C_B_A4_68_2.png,182,192,314,348
12783,./20C_B_A4_68_3.png,203.7892151,198.388092,322.6137848,338.8171234
12784,./20C_B_A4_68_4.png,182,164,314,320
12785,./20C_B_A4_69_0.png,198,164,330,320
12786,./20C_B_A4_69_1.png,182,192,314,348
12787,./20C_B_A4_69_2.png,182,192,314,348
12788,./20C_B_A4_69_3.png,192.5153503,185.9479675,336.9976501,356.6997681
12789,./20C_B_A4_69_4.png,191.4997406,200.2160034,306.5542603,336.1895142
12790,./20C_B_A4_70_0.png,206.2877808,177.1461487,319.4259338,310.8548584
12791,./20C_B_A4_70_1.png,198,164,330,320
12792,./20C_B_A4_70_2.png,207.4775391,202.4579773,317.9079437,332.9666443
12793,./20C_B_A4_70_3.png,187.9128876,197.1138611,309.3655701,340.6488342
12794,./20C_B_A4_70_4.png,182,164,314,320
12795,./20C_B_A4_71_0.png,198,164,330,320
12796,./20C_B_A4_71_1.png,198,164,330,320
12797,./20C_B_A4_71_2.png,184.8398438,177.4784546,346.7905579,368.8747253
12798,./20C_B_A4_71_3.png,188.322052,197.4677277,309.0448608,340.1401367
12799,./20C_B_A4_71_4.png,198,192,330,348
12800,./20C_B_A4_72_0.png,205.7542877,176.2998962,320.1065979,311.4435425
12801,./20C_B_A4_72_1.png,211.936203,207.3778687,312.2193298,325.8943176
12802,./20C_B_A4_72_2.png,182,192,314,348
12803,./20C_B_A4_72_3.png,198,192,330,348
12804,./20C_B_A4_72_4.png,182,164,314,320
12805,./20C_B_A4_73_0.png,190.5330505,186.0180969,341.7842712,359.8441162
12806,./20C_B_A4_73_1.png,180,194,314,348
12807,./20C_B_A4_73_2.png,180,194,314,348
12808,./20C_B_A4_73_3.png,189.5844574,201.8189087,306.6855469,336.3977661
12809,./20C_B_A4_73_4.png,177.2905426,160.7201233,316.067749,320.2103577
12810,./20C_B_A4_74_0.png,200,192,332,348
12811,./20C_B_A4_74_1.png,200,192,332,348
12812,./20C_B_A4_74_2.png,198.5891724,161.6822205,333.9146881,321.6123657
12813,./20C_B_A4_74_3.png,193.1706085,152.7802734,341.2684631,327.8050232
12814,./20C_B_A4_74_4.png,191.071106,201.3230286,303.8423462,334.5981445
12815,./20C_B_A4_76_0.png,197.201416,191.1188049,333.0464172,347.2391815
12816,./20C_B_A4_76_1.png,191.9247589,202.0419006,304.8995361,331.8785706
12817,./20C_B_A4_76_2.png,180,192,314,346
12818,./20C_B_A4_76_3.png,173.9812927,158.8725739,318.5932312,325.0683899
12819,./20C_B_A4_76_4.png,198,192,332,346
12820,./20C_B_A4_78_0.png,180,166,314,320
12821,./20C_B_A4_78_1.png,209.6622925,204.8687439,316.7183533,327.9033203
12822,./20C_B_A4_78_2.png,209.4494171,183.7663422,316.9973145,307.3661499
12823,./20C_B_A4_78_3.png,166.2373352,149.7021027,324.5030823,331.5896301
12824,./20C_B_A4_78_4.png,198,192,332,346
12825,./20C_B_A4_82_0.png,182,190,314,346
12826,./20C_B_A4_82_1.png,202.9070587,195.5838928,323.7392578,338.3855896
12827,./20C_B_A4_82_2.png,182,166,314,322
12828,./20C_B_A4_82_3.png,202.9640503,195.6487579,323.6665497,338.2971497
12829,./20C_B_A4_82_4.png,188.07724,178.7085876,342.6600647,361.3973846
12830,./20C_B_A4_84_0.png,199.054245,167.63591,328.6549072,320.8003235
12831,./20C_B_A4_84_1.png,198,166,330,322
12832,./20C_B_A4_84_2.png,187.9800262,195.3335266,309.3129578,338.7269897
12833,./20C_B_A4_84_3.png,188.5124207,151.2778931,342.1048431,332.7962036
12834,./20C_B_A4_84_4.png,198,166,330,322
12835,./20C_B_A4_85_0.png,182,190,314,346
12836,./20C_B_A4_85_1.png,198,190,330,346
12837,./20C_B_A4_85_2.png,200.1994324,192.5028076,327.1938324,342.5870972
12838,./20C_B_A4_85_3.png,198,166,330,322
12839,./20C_B_A4_85_4.png,196.3541565,163.446106,332.0998688,323.8728638
12840,./20C_B_A4_87_0.png,198,166,332,320
12841,./20C_B_A4_87_1.png,199.65448,193.8256226,329.8320618,343.4327087
12842,./20C_B_A4_87_2.png,180,192,314,346
12843,./20C_B_A4_87_3.png,187.4048615,198.235672,308.3489075,337.2310791
12844,./20C_B_A4_87_4.png,180,192,314,346
12845,./20C_B_A4_88_0.png,198,166,330,322
12846,./20C_B_A4_88_1.png,180.2821198,188.4678345,315.3464661,348.089325
12847,./20C_B_A4_88_2.png,182,190,314,346
12848,./20C_B_A4_88_3.png,182,190,314,346
12849,./20C_B_A4_88_4.png,198,190,330,346
12850,./20C_B_A4_90_0.png,182,190,314,346
12851,./20C_B_A4_90_1.png,200.8166809,170.370697,326.406311,318.7948303
12852,./20C_B_A4_90_2.png,204.527832,197.4282227,321.6713867,335.8706055
12853,./20C_B_A4_90_3.png,198,190,330,346
12854,./20C_B_A4_90_4.png,182,166,314,322
12855,./20C_B_A4_91_0.png,187.6873779,195.072525,309.5423279,339.0829163
12856,./20C_B_A4_91_1.png,188.8607178,151.8183289,341.6604767,332.3999023
12857,./20C_B_A4_91_2.png,198,166,330,322
12858,./20C_B_A4_91_3.png,182,190,314,346
12859,./20C_B_A4_91_4.png,185.8387604,193.4237671,310.9912415,341.3312378
12860,./20C_B_A4_93_0.png,189.0904388,179.8615417,341.3673706,359.8251648
12861,./20C_B_A4_93_1.png,182,190,314,346
12862,./20C_B_A4_93_2.png,198.1078949,190.1227875,329.8623352,345.8325806
12863,./20C_B_A4_93_3.png,174.6544342,157.0662079,319.7573242,328.5514526
12864,./20C_B_A4_93_4.png,182,166,314,322
12865,./20C_B_A4_95_0.png,182,190,314,346
12866,./20C_B_A4_95_1.png,193.0596771,179.4509735,305.331604,312.1359558
12867,./20C_B_A4_95_2.png,198,166,330,322
12868,./20C_B_A4_95_3.png,185.5812531,193.1940918,311.1930542,341.6444092
12869,./20C_B_A4_95_4.png,190.0905304,175.8398285,307.658783,314.7841187
12870,./20C_B_A4_98_0.png,198,190,330,346
12871,./20C_B_A4_98_1.png,185.9350433,193.5096436,310.9157715,341.2141418
12872,./20C_B_A4_98_2.png,182,190,314,346
12873,./20C_B_A4_98_3.png,198,190,330,346
12874,./20C_B_A4_98_4.png,182,166,314,322
12875,./20C_B_A4_103_0.png,184.1064606,170.862915,310.8661194,316.5419312
12876,./20C_B_A4_103_1.png,198,192,332,346
12877,./20C_B_A4_103_2.png,197.1216125,164.6369629,333.151001,320.9692688
12878,./20C_B_A4_103_3.png,180,166,314,320
12879,./20C_B_A4_103_4.png,198,166,332,320
12880,./20C_B_A4_104_0.png,163.8428345,173.8057861,328.2312927,368.0830383
12881,./20C_B_A4_104_1.png,186.9724121,177.451355,344.0696869,363.1117706
12882,./20C_B_A4_104_2.png,182,190,314,346
12883,./20C_B_A4_104_3.png,211.9492493,187.6453857,312.2026978,306.126709
12884,./20C_B_A4_104_4.png,201.2431641,171.032486,325.8621826,318.3095093
12885,./20C_B_A4_105_0.png,198.5293121,204.7423706,301.0445862,325.896759
12886,./20C_B_A4_105_1.png,182,166,314,322
12887,./20C_B_A4_105_2.png,200.1656799,206.201828,299.7620239,323.9066162
12888,./20C_B_A4_105_3.png,166.8349609,176.4744263,325.8861084,364.4439697
12889,./20C_B_A4_105_4.png,186.8090515,177.2654877,344.2781067,363.3652649
12890,./20C_B_A4_107_0.png,198,166,332,320
12891,./20C_B_A4_107_1.png,180,166,314,320
12892,./20C_B_A4_107_2.png,198,166,332,320
12893,./20C_B_A4_107_3.png,180,166,314,320
12894,./20C_B_A4_107_4.png,177.6319733,163.195755,315.8071899,321.9941406
12895,./20C_B_A4_111_0.png,199.9007111,168.9493713,327.5749512,319.8371277
12896,./20C_B_A4_111_1.png,175.1538391,157.673584,319.3659058,328.1060486
12897,./20C_B_A4_111_2.png,198,166,330,322
12898,./20C_B_A4_111_3.png,210.7247467,185.7453003,313.7649841,307.5201111
12899,./20C_B_A4_111_4.png,192.7256165,179.0446777,305.5934448,312.4338989
12900,./20C_B_A4_112_0.png,179.9431915,188.1655579,315.6120911,348.5015259
12901,./20C_B_A4_112_1.png,198,190,330,346
12902,./20C_B_A4_112_2.png,198,190,330,346
12903,./20C_B_A4_112_3.png,194.1801147,200.8633423,304.4534302,331.1863403
12904,./20C_B_A4_112_4.png,198,166,330,322
12905,./20C_B_A4_114_0.png,185.687561,178.4138489,345.7089844,367.5300903
12906,./20C_B_A4_114_1.png,182,164,314,320
12907,./20C_B_A4_114_2.png,177.1866455,158.0158386,317.7726135,324.1629028
12908,./20C_B_A4_114_3.png,198.4598389,164.7294159,329.4132996,319.4925842
12909,./20C_B_A4_114_4.png,189.9832458,173.9251099,307.7428589,313.0955811
12910,./20C_B_A4_117_0.png,205.6583557,177.883667,320.2290039,313.2853088
12911,./20C_B_A4_117_1.png,198,190,330,346
12912,./20C_B_A4_117_2.png,198,190,330,346
12913,./20C_B_A4_117_3.png,194.5420837,160.6342773,334.4118042,325.934845
12914,./20C_B_A4_117_4.png,182,190,314,346
12915,./20C_B_A4_121_0.png,198,192,332,346
12916,./20C_B_A4_121_1.png,188.1171112,175.6123657,307.8053589,313.1645508
12917,./20C_B_A4_121_2.png,198,192,332,346
12918,./20C_B_A4_121_3.png,199.5594025,168.419754,329.956665,318.2792969
12919,./20C_B_A4_121_4.png,180,192,314,346
12920,./20C_B_A4_122_0.png,198,192,332,346
12921,./20C_B_A4_122_1.png,198,166,332,320
12922,./20C_B_A4_122_2.png,198,192,332,346
12923,./20C_B_A4_122_3.png,165.337677,179.652771,325.1896667,363.3632813
12924,./20C_B_A4_122_4.png,162.6987305,177.4305115,327.2036133,366.4883423
12925,./20C_B_A4_123_0.png,180,166,314,320
12926,./20C_B_A4_123_1.png,200.3118896,169.5874023,328.9706421,317.4489441
12927,./20C_B_A4_123_2.png,203.4473419,198.0108643,324.8620911,337.5472107
12928,./20C_B_A4_123_3.png,199.9721985,169.0602875,329.4157562,317.8237915
12929,./20C_B_A4_123_4.png,190.9745483,184.2477875,341.2057495,356.9015503
12930,./20C_B_A4_124_0.png,198,166,332,320
12931,./20C_B_A4_124_1.png,186.0011292,173.1065979,309.4201965,314.9464111
